dataset,date,latitude,longitude,deaths_min,deaths_max,children,names,description,source
dronestream,2012-08-04T00:00:00.000Z,16.539117,49.149095,3,5,0,,"Up to five were killed and two more injured while traveling through east Yemen. A possible US drone targeted the men in an evening strike. â€˜A drone fired two missiles at an all-terrain vehicleâ€¦killing its five occupants,â€™ according to a local official. The bodies â€˜were found completely burnt with the completely destroyed carâ€™.",http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/
dronestream,2012-08-06T00:00:00.000Z,14.099622,45.432054,7,7,0,,"Suspected US drones targeted two vehicles, killing seven in an evening strike.",http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/
dronestream,2012-08-07T00:00:00.000Z,16.539117,49.149095,2,3,0,,Up to three people were killed and two injured in an evening air strike.,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/
dronestream,2012-08-18T00:00:00.000Z,32.9887957151,70.287437439,5,12,0,,"At least 5 people killed as tribesmen gathered for Eid, declared early in Waziristan. One named militant was killed, and his wife. A house and car were hit in the attack.",http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/
dronestream,2012-08-19T00:00:00.000Z,32.9887957151,70.287437439,4,7,0,,"Two vehicles were hit in an early morning strike, killing at least 4. The vehicles were reportedly traveling from Miranshah.",http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/
dronestream,2012-08-19T00:00:00.000Z,32.9887957151,70.287437439,2,3,0,,"A further 2-3 people were killed when CIA drones returned, reportedly targeting the wreckage of the vehicles destroyed in the day's earlier strike (Ob286).",http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/
dronestream,2012-08-21T00:00:00.000Z,32.9905235257,70.3046035767,5,25,0,,"Badruddin Haqqani, son of the Haqqani leader and the network's senior military commander, may have been killed when 5-25 people died in a 7pm strike.",http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/
dronestream,2012-08-24T00:00:00.000Z,32.9962826501,69.6561527252,13,18,0,,13-18 people were killed and 14 injured in a coordinated series of strikes that hit villages in the Shawal valley around noon. The strikes came 'minutes apart'.,http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/
dronestream,2012-08-24T00:00:00.000Z,33.1093731453,70.067024231,0,0,0,,"In a second strike of the day, CIA drones reportedly fired two missiles on a wall compound.",http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/
dronestream,2012-08-24T00:00:00.000Z,32.8210374676,69.9799919128,0,0,0,,In the third coordinated strike at least three people were killed.,http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/
dronestream,2012-08-28T00:00:00.000Z,16.539117,49.149095,2,3,0,,"After twenty days without a reported strike, a suspected drone killed at least two people in vehicle driving from Hadramout to Mareb province. A second car reportedly escaped unscathed.",http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/
dronestream,2012-08-29T00:00:00.000Z,16.539117,49.149095,6,7,0,,As many as seven people were reportedly killed as they travelled through the village of al Qatn. Up to four missiles were fired at the village causing extensive damage to homes and terrifying the local residents sufficiently for some to be rushed to hospital with shock. At least two civilians were killed in the strike and testimony from their relatives formed part of a submission to an April 2013 Senate subcommittee hearing on the constitutional and counterterrorism implications of targeted killings.,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/
dronestream,2012-08-31T00:00:00.000Z,16.539117,49.149095,8,8,0,,"Eight people were killed as they drove through Hadramout province, reportedly local commanders of the Yemen-based al Qaeda offshoot. One report said the men were traveling in an armoured car between Qatan and Khashgha when they were struck at 7.30am. Six bodies were taken to Seiyun hospital while two extremely burnt corpses were left at the scene.",http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/
dronestream,2012-09-01T00:00:00.000Z,32.9686354261,69.7020721436,4,6,0,,Attacks at 9am on a housing compound and a vehicle reportedly killed 4-6 people.,http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/
dronestream,2012-09-02T00:00:00.000Z,14.099622,45.432054,12,12,"Abdullah Muhammad Ali Al Qadari (25 years), Mabrook Mouqbal Al Qadari (13 years) (aka Mabruk  Muqbil al Daqari), Nasser Salah (60 years), Raselah Ali (55 years, Nasser Salahâ€™s wife), Daolah Nasser (10 or 12 years, Nasser Salahâ€™s daughter), Abdullah Ahmed Abed Rabbo Robich (28 years), Saddam Hussein Mohamed Massad (28 years), Ismail Mabkhout Mohamed (30 years), Abed al Ghani Mohammed Mabkhout (12 years), Masoud Ali Ahmed Mouqbal (45 years), Jamal Mohammed Abad (30 years),",,"US drones or jets killed 12 civilians in a botched attack on an alleged senior militant. Eleven died immediately and one subsequently of his injuries. The fourth airstrike in six days, the casualties including women and three children according to local sheikh Ahmed Ali and other locals said a 10-year-old girl and her 40-year-old mother were killed. Both were corroborated by a report compiled by three human rights groups, submitted to a US Senate subcommittee hearing in April 2013. â€™The bodies were charred like coal. I could not recognize the faces,â€™ said Ahmed al Sabooli the dead girlâ€™s 22-year-old brother. ",http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/
dronestream,2012-09-05T00:00:00.000Z,16.539117,49.149095,5,6,0,,"Up to six people were killed and three injured when a US drone reportedly fired eight missiles a house in Hadrhamout. As many as four of the dead were reportedly civilians, three foreigners and one Yemeni.",http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/
dronestream,2012-09-08T00:00:00.000Z,14.410844,44.840248,4,4,0,,The Yemen Observer was the sole source to report that US drones killed four people including the brother of an al-Qaeda leader the US had attempted to kill days earlier. Abdulraoof Ahmad Nasser al Thahab was supposedly driving his car in the Qaifa area of Radaa when a drone attacked him.,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/
dronestream,2012-09-10T00:00:00.000Z,16.539117,49.149095,6,15,0,,"Seven people including AQAPâ€™s second-in-command Said al Shehri (aka al Shihri) were reportedly killed in a strike on a car and house in Hadrhamout, eastern Yemen, according to US and Yemeni officials. The following month, a recording purporting to be al Shehri emerged, in which he claimed the false rumours of his death were â€˜to cover up the killing of innocent Muslim civiliansâ€™.",http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/
dronestream,2012-09-20T00:00:00.000Z,14.036693,46.76992,2,4,0,,An airstrike killed at least two people in Abyan province.,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/
dronestream,2012-09-21T00:00:00.000Z,32.9971464863,69.7264480591,3,4,0,,"A car was destroyed when to missiles and three to four militants, possibly linked to Hafiz Gul Bahdur, were killed. This was the first strike in 20 days, and the first after protests over a blasphemous video left up to 17 dead.",http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/
dronestream,2012-09-24T00:00:00.000Z,32.9785721438,70.2865791321,5,8,0,,"At least 5 were killed, inlcuding senior al Qaeda member Abu Kasha al Iraqi, when two missiles destroyed a compound at around 9pm.00",http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/
dronestream,2012-10-01T00:00:00.000Z,32.9709396921,70.400390625,2,4,0,,"A US drone strike reportedy targeted either a car or motorbike near Mir Ali in North Waziristan, killing 2-4 alleged militants.",http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/
dronestream,2012-10-04T00:00:00.000Z,14.653544,47.009442,3,6,0,,"A suspected drone strike targeted suspected al Qaeda or Ansar al Sharia militants in the mountainous desert region of al-Saeed in Shabwa province in the late morning, killing at least three and injuring several others. Local media reported five missiles being fired in a multiple strike.",http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/
dronestream,2012-10-10T00:00:00.000Z,32.9684554028,70.2527189255,5,6,0,,"A pre-dawn attack destroyed a compound belonging to Maulvi Abdullah, described as a local cleric, killing five alleged militants and injuring three more, according to reports.",http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/
dronestream,2012-10-11T00:00:00.000Z,33.0213304669,69.825668335,16,26,0,,"Four missiles were reportedly fired at a madrassa belonging to Maulvi Shakirullah, killing 16-26 and wounding many more.",http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/
dronestream,2012-10-18T00:00:00.000Z,13.218055,45.307832,7,9,0,,"In a dawn attack, a series of missiles were fired at a targets on the outskirts of Jaar, apparently targeting al Qaeda militants on the verge of launching a suicide attack on military targets. Reuters reported three separate strikes targeted a farmhouse, although ANI/Xinhua claimed the strikes hit two separate gatherings of alleged al Qaeda militants and AP quoted locals saying they had seen two cars ablaze.",http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/
dronestream,2012-10-21T00:00:00.000Z,15.460938,45.321382,4,4,0,,"An evening strike on a car killed â€˜at least fourâ€™ alleged al Qaeda members in Maarib province, several miles outside Maarib city, sources reported. Local al Qaeda commander Sanad Ouraidan al Aqili (aka Sanad Abdulla al Aqili) was reported to be among the dead. â€˜Aqiliâ€™s three companions, whose bodies were blown to pieces, have not been identified yet,â€™ a local policeman told AFP.",http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/
dronestream,2012-10-24T00:00:00.000Z,33.0020413985,70.0608444214,1,5,0,,A grandmother was killed when a drone hit a house and car. Several of her grandchildren were injured.,http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/
dronestream,2012-10-28T00:00:00.000Z,17.015166,44.022514,3,4,0,,At least three people were killed in a suspected drone strike in northern Yemen. Local al Qaeda commander Omar Saleh al-Tais (aka Attais) was initially reported killed.,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/
dronestream,2012-11-07T00:00:00.000Z,15.381761,44.21044,2,3,0,,As many as three people were killed in a suspected US drone strike. Their vehicle was destroyed less than 24 hours after President Obama was reelected for a second term.,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/
dronestream,2012-11-29T00:00:00.000Z,32.2933725524,69.4972801208,1,4,0,,"A few hours after Taliban commander Maulvi Nazir was injured in a suicide bombing, 1-4 people were killed in a drone strike.",http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/
dronestream,2012-12-01T00:00:00.000Z,32.2933725524,69.4972801208,3,4,0,,"The second strike on the Shin Warsak area in three days reportedly killed Abdul Rehman al-Zaman Yemeni, described as 'a mid-level al Qaeda commander, equivalent to a colonel'.",http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/
dronestream,2012-12-06T00:00:00.000Z,32.957941,70.168712,4,11,0,,"4-11 were killed, reportedly including senior al Qaeda commander Sheikh Khalid Bin Abdul Rehman al Hussainan, in the first strike in North Waziristan for 43 days. The Prime Minster Pervez Ashraf complained to US ambassador Olson the same day.",http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/
dronestream,2012-12-09T00:00:00.000Z,33.00175347,70.0141525269,3,4,0,,"3-4 were killed, including an alleged militant commander Mohammad Ahmed Almansoor. A compound and a car were destroyed in the strike.",http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/
dronestream,2012-12-21T00:00:00.000Z,32.9846200333,70.3761863708,3,6,0,,At least three alleged militants were reported killed in a strike on a house near Mir Ali.,http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/
dronestream,2012-12-24T00:00:00.000Z,14.099622,45.432054,2,3,0,,At least two men were killed in a suspected US drone strike in the southern Bayda province. It was the first strike in Yemen for 47 days and local media reported it hit a car.,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/
dronestream,2012-12-24T00:00:00.000Z,16.539117,49.149095,3,5,0,,Up to five more alleged militants were killed in the second suspected US drone strike of the day.,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/
dronestream,2012-12-28T00:00:00.000Z,16.539117,49.149095,2,2,0,,"Missiles fired at a moving motorcycle killed two alleged al Qaeda militants near the town of Shehr, the site of a strike four days earlier.",http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/
dronestream,2012-12-28T00:00:00.000Z,33.0187396433,69.6588134766,4,5,0,,4-5 people were killed in a strike in the Shawal Valley area on the border of North and South Waziristan.,http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/
dronestream,2012-12-29T00:00:00.000Z,14.099622,45.432054,3,4,0,,"Missiles hit a Land Cruiser travelling on the outskirts of al-Manaseh village, near Radda, in the fourth strike in a week. At least three alleged al Qaeda members died, including Saleh Mohammed al Ameri, described by unnamed local officials as a senior al Qaeda operative. â€˜Their bodies were charred and the car was completely obliterated,â€™ a tribesman told Reuters. â€˜Their bodies were not recognisable, but the government says theyâ€™re from al Qaeda.'",http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/
dronestream,2013-01-01T00:00:00.000Z,14.653544,47.009442,1,1,0,,"In February AFP reported Adel al Abab (aka Adil al Abab, Abu al Zubair) was killed in the second of a pair of strikes in a mountainous region in the eastern Shabwah province. An al Qaeda in the Arabian Peninsula (AQAP) source told the agency: 'A drone strike had targetted Sheikh Adel al-Abab's vehicle but he escaped and fled to a mountainous region where a raid by another drone killed him immediately.'",http://www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/
dronestream,2013-01-02T00:00:00.000Z,32.4865968294,69.2832183838,6,11,0,,"In one of their most significant strikes in recent years, CIA drones killed Maulvi Nazir, the powerful leader of the so-called 'good Taliban'.",http://www.thebureauinvestigates.com/2013/01/03/obama-2013-pakistan-drone-strikes/
dronestream,2013-01-03T00:00:00.000Z,32.9582654853,70.2410888672,3,6,0,,"A strike on a vehicle near Mir Ali, North Waziristan, reportedly killed 3-6 people.",http://www.thebureauinvestigates.com/2013/01/03/obama-2013-pakistan-drone-strikes/
dronestream,2013-01-04T00:00:00.000Z,14.410844,44.840248,3,3,0,,At least three people were killed in a reported drone strike on a vehicle in a â€˜mountainous areaâ€™ near Radaa. The following day Reuters reported that local tribesmen demonstrated in Radaa against US drone strikes. One told the news agency that â€˜seven innocent civiliansâ€™ had been killed in recent strikes.,http://www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/
dronestream,2013-01-06T00:00:00.000Z,32.65389,70.19083,8,18,0,,Alleged TTP commander Wali Muhammad Mehsud - reportedly responsible for training suicide bombers - among the dead after as many as five CIA drones bombarded Babar Ghar.,http://www.thebureauinvestigates.com/2013/01/03/obama-2013-pakistan-drone-strikes/
dronestream,2013-01-08T00:00:00.000Z,32.9700755994,70.3107833862,4,9,0,,Alleged al Qaeda deputy commander of militant training in Pakistan and Afghanistan killed in the first of twin strikes near Mir Ali,http://www.thebureauinvestigates.com/2013/01/03/obama-2013-pakistan-drone-strikes/
dronestream,2013-01-08T00:00:00.000Z,32.953944,70.262883,2,4,0,,"At least 2 killed in second strike, 15 minutes after the first near Mir Ali.",http://www.thebureauinvestigates.com/2013/01/03/obama-2013-pakistan-drone-strikes/
dronestream,2013-01-10T00:00:00.000Z,32.953944,70.262883,3,6,0,,At least three killed in a strike on a motorcycle and house or compound.,http://www.thebureauinvestigates.com/2013/01/03/obama-2013-pakistan-drone-strikes/
dronestream,2013-01-19T00:00:00.000Z,15.519499,45.317648,0,0,0,,The first of a barrage of strikes to hit central Yemen missed its target. Xinhua reported the strike missed a vehicle in an orchard in the al Masil area of Wadi Abeeda.,http://www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/
dronestream,2013-01-19T00:00:00.000Z,15.519499,45.317648,2,4,0,,"Several sources, Reuters among them, reported a drone destroyed the vehicle it missed in the first strike. However AFP reported the four occupants had escaped on foot after their narrow escape earlier in the evening. Associated Press, Al Jazeera and Yemen Post identified up to six possible civilian casualties over the course of the day.",http://www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/
dronestream,2013-01-19T00:00:00.000Z,15.519499,45.317648,4,6,0,,"At least two were killed in the last strike of the night, although a military vehicle stolen from the Yemen army and carrying six was reportedly destroyed. AFP initially reported that the strike killed four people from the â€˜al Haytak clan, part of the Abida tribeâ€™ without specifying if they were also al Qaeda militants. However the agency subsequently reported five alleged al Qaeda militants perished in the strike, including Hamad Hassan Ghreib (aka Amhed Bin Hassan Ali Gahreib).",http://www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/
dronestream,2013-01-20T00:00:00.000Z,15.769722,45.41,3,3,0,,"A fourth strike was reported by the Yemen Observer. Ali al Ghulaisi, spokesman for Maribâ€™s governor, said three alleged militants were killed when a car was destroyed in a desert area of Marib near the border with Jawf province.",http://www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/
dronestream,2013-01-21T00:00:00.000Z,15.460938,45.321382,2,4,0,,At least two men were killed while driving on the Sanaa-Marib highway. Witnesses told Reuters a US drone targeted the vehicle northeast of the capital. Security officials said three people were injured in the strike.,http://www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/
dronestream,2013-01-22T00:00:00.000Z,16.565146,45.538211,3,5,0,,"An evening strike reportedly targeted vehicles at an alleged militant training ground, killing at least three and injuring â€˜severalâ€˜.",http://www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/
dronestream,2013-01-23T00:00:00.000Z,15.704444,43.448889,4,7,0,,A Toyota Hilux was reportedly â€˜totally destroyedâ€˜ and the bodies burnt beyond recognition. Casualty reports have varied but a clear picture of the strike emerged in the months after the attack.,http://www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/
dronestream,2013-01-23T00:00:00.000Z,13.986689,45.574143,2,4,0,,"A second possible drone strike of the day killed two or four people according to conflicting media reports. The Los Angeles Times reported the strike hit two motorcycles â€“ its intended target â€“ and killing the alleged militants. However anonymous sources gave a contradictory account to Xinhua. They said the strike missed the bikes, hitting a house belonging to Abdu Mohammed al-Jarrah. Two of his children were reportedly killed and three more family members injured.",http://www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/
dronestream,2013-02-06T00:00:00.000Z,32.9582654853,70.2410888672,3,5,0,,"CIA drones destroyed a house and killed at least 3. Between two and six missiles reportedly hit a building, which caught fire.",http://www.thebureauinvestigates.com/2013/01/03/obama-2013-pakistan-drone-strikes/
dronestream,2013-02-08T00:00:00.000Z,32.65389,70.19083,6,9,0,,"CIA drones destroyed a house, killing at least 6, in an area reportedly dominated by the TTP.",http://www.thebureauinvestigates.com/2013/01/03/obama-2013-pakistan-drone-strikes/
dronestream,2013-03-10T00:00:00.000Z,33.151242,70.434707,1,3,0,,"Drones kill at least one alleged militant, reportedly on horseback in North Waziristan. The horse died with its rider.",http://www.thebureauinvestigates.com/2013/01/03/obama-2013-pakistan-drone-strikes/
dronestream,2013-03-21T00:00:00.000Z,33.151242,70.434707,1,4,0,,"Either a house or vehicle was destroyed, killing at least three alleged militants.",http://www.thebureauinvestigates.com/2013/01/03/obama-2013-pakistan-drone-strikes/
dronestream,2013-04-14T00:00:00.000Z,33.151242,70.434707,4,5,0,,At least four killed in first strike for 24 days. The dead were badly burnt and went unidentified after the third consecutive strike on Datta Khel set a house on fire.,http://www.thebureauinvestigates.com/2013/01/03/obama-2013-pakistan-drone-strikes/
dronestream,2013-04-17T00:00:00.000Z,32.516081,70.02398,4,6,0,,"CIA drones destroyed a house in South Waziristan, killing at least four, the day after the ICRC's president criticised the US' drone campaign in Pakistan.",http://www.thebureauinvestigates.com/2013/01/03/obama-2013-pakistan-drone-strikes/
dronestream,2013-04-17T00:00:00.000Z,14.550014,44.400374,4,5,"Hamid al Radami, Mukram Ali Ahmed Hamoud al Haj, Najem Addin Ali Abdullah al Raai, Ghazi Hamoud al Imad, Ismael al Magdishi",,"Five alleged al Qaeda militants were killed in the first US drone strike in almost three months. Journalist and activist Farea al Muslimi, a native of Wessab, contested the depiction of al Radami as an al Qaeda commander, although he also reported the view that al Rademi could easily have been arrested. Al Muslimi posted updates to Twitter from Sanaa as information came to him from friends and family in Wessab. And he said most people he spoke to said al Radami was not a part of AQAP. Al Muslimi: ""In an area like Wessab, there is nothing easier than capturing a man like al-Radmi. Two police officers would have been more than capable of arresting him.""",http://www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/
dronestream,2013-04-21T00:00:00.000Z,15.519499,45.317648,2,2,0,,A dawn strike on a house in Marib province reportedly killed two alleged al Qaeda militants and wounded up to three others. Local media reported a Saudi and an Egyptian were killed while a woman and child were injured.,http://www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/
dronestream,2013-05-18T00:00:00.000Z,14.037734,46.767517,4,7,0,,"US drones reportedly destroyed a truck filled with explosives, killed at least four people. The dead were allegedly militants although a â€˜local dignitaryâ€˜ told AFP he could not say whether the four â€˜were Islamist militantsâ€™.",http://www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/
dronestream,2013-05-20T00:00:00.000Z,14.410844,44.840248,2,2,0,,The second strike in three days killed two men in central Yemen. Two alleged al Qaeda members were killed â€˜as they left a farm on a motorbikeâ€™ according to Yemenâ€™s defence ministry website.,http://www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/
dronestream,2013-05-29T00:00:00.000Z,32.97742,70.08634,4,7,0,,The Pakistan Talibanâ€™s second in command Wali ur Rehman was reportedly killed in the first CIA strike in Pakistan for 42 days. At least three other people were killed in the attack in the Miranshah area of North Waziristan.,http://www.thebureauinvestigates.com/2013/01/03/obama-2013-pakistan-drone-strikes/
dronestream,2013-06-01T00:00:00.000Z,14.03382,46.786228,7,8,0,,Two vehicles carrying alleged AQAP militants were destroyed in either two separate strikes or single strike by a pair of aircraft. At least seven people were killed in the attack. Anonymous and named Yemen officials have said US drones carried out the strike.,http://www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/
dronestream,2013-06-07T00:00:00.000Z,32.779193,69.873047,7,7,0,,"A night-time strike reportedly killed seven alleged militants and wounded others on the border of North and South Waziristan, Pakistani intelligence officials said. 'The US drone fired two missiles targeting a militant compound and killing at least seven militants,' an unnamed senior intelligence official told AFP.",http://www.thebureauinvestigates.com/2013/01/03/obama-2013-pakistan-drone-strikes/
dronestream,2013-06-09T00:00:00.000Z,16.696709,45.109863,2,6,0,,"Multiple missiles struck a vehicle in the northern province of al Jawf, killing between two and six alleged militants. A local reporter tweeted that Huraydan had died alongside two relatives, including his 10-year-old brother.",http://www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/
dronestream,2013-07-03T00:00:00.000Z,33.0020413985,70.0608444214,16,18,0,,At least 16 people were killed when CIA drones hit a house and a vehicle in or around the Miranshah bazaar. Casualty figures were low in initial reports but rose as the day wore on. By around 11am local time Reuters and AFP were reporting 17 killed in the strike.,http://www.thebureauinvestigates.com/2013/01/03/obama-2013-pakistan-drone-strikes/
dronestream,2013-07-13T00:00:00.000Z,32.9998819119,70.3408241272,2,3,0,,"A drone strike killed two alleged militants riding on a motorcycle and damaged nearby buildings in the village of Mosaki, near Mir Ali.",http://www.thebureauinvestigates.com/2013/01/03/obama-2013-pakistan-drone-strikes/
dronestream,2013-07-27T00:00:00.000Z,14.037317,46.768633,4,9,0,,A night-time strike on two vehicles travelling in convoy reportedly killed at least four alleged militants in the al Mahfad district of Abyan province; some sources put the death toll as high as eight. It was the first reported attack in seven weeks.,http://www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/
dronestream,2013-07-28T00:00:00.000Z,32.779193,69.873047,5,8,0,,"A drone fired missiles at a home in the Shawal Valley, killing at least five alleged militants, with some reports suggesting eight had died. News reports carried different, apparently contradictory narratives of the strike. Locals told NBC the drone struck as a group gathered for Iftar dinner â€“ the breaking of the fast that takes place each night during Ramadan.â€™The militants, including Arab fighters, were having an Iftar dinner in the compound when the drone fired two missiles. Later, an hour after the drone had disappeared, a group of militants arrived and started pulling out bodies,â€™ ",http://www.thebureauinvestigates.com/2013/01/03/obama-2013-pakistan-drone-strikes/
dronestream,2013-07-30T00:00:00.000Z,14.588566,46.332241,3,4,0,,"A suspected US drone strike killed three people in a vehicle in the southern province of Shabwa. Two Yemenis and one Saudi Arabian, all alleged militants, were killed.",http://www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/
dronestream,2013-08-01T00:00:00.000Z,15.904444,48.568056,3,5,0,,A suspected US drone killed at least four people on the day Yemenâ€™s President Hadi visited the White House to discuss counter-terrorism and political reform. It was the third strike in a week.,http://www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/
dronestream,2013-08-06T00:00:00.000Z,15.519499,45.317648,4,4,0,,"Four alleged AQAP militants were killed in a suspected drone strike. The men were killed when as many as five missiles hit their vehicle as they drove through the central province of Marib in the early hours. All four in the car were Yemeni and the attack â€˜turned [the vehicle] into a ball of fireâ€˜, a tribal source told AFP.",http://www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/
dronestream,2013-08-07T00:00:00.000Z,14.98284,46.59975,6,8,0,,"At least six people were killed in the early hours in the second strike in two days and fifth inside two weeks. A drone fired at least six missiles at two cars in a remote area, witnesses and local officials told Reuters. Local residents said they saw two vehicles and several bodies on fire at the scene. One of the dead, Sarhan al Thamlaqi, was named by local paper Yemen Post. He was reportedly not on a list of 25 AQAP operatives wanted for planning operations in Sanaa and other Yemeni provinces.",http://www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/
dronestream,2013-08-08T00:00:00.000Z,15.51948,45.317652,4,8,0,,"Up to six people were reported killed in the third air strike in three days and sixth in under two weeks â€“ a frequency of strikes not seen since the start of the year. The strike destroyed one or two vehicles at dawn â€“ according to Yemeni media one vehicle was destroyed, killing four, and the second escaped the attack. Reuters reported two drones took part in the attack, remaining over the strike area for â€˜a while after the attackâ€™. A Yemeni official told the Associated Press the bodies were seen lying charred alongside their vehicle. The anonymous source said five of the dead were Yemeni while the sixth was of another Arab nationality. However local security officials told CNN only four of the dead had links to AQAP â€“ two were civilians.",http://www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/
dronestream,2013-08-08T00:00:00.000Z,14.635202,49.008491,2,3,0,,"At least two people were killed in the second strike of the day. The attack hit at around 4pm local time, destroying a car, reportedly a Toyota Hilux. It was travelling through the eastern province of Hadramout. Witnesses reported seeing drones hovering over the area since dawn.",http://www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/
dronestream,2013-08-08T00:00:00.000Z,15.840861,48.483724,3,5,0,,"At least three people were killed in a night strike on Hadramout â€“ the third strike in three days. An unnamed official told CNN one of the three dead was a member of al Qaeda. However Yemeni officials told BBC Arabic that four alleged militants were killed in Wadi al Jadd. And Reuters reported three men were killed as they travelled in a vehicle in an area called Ghail Bawazeer. Residents heard a large explosion and later saw the car destroyed, the agency reported. Anonymous US officials confirmed drones carried out the attack. ",http://www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/
dronestream,2013-08-10T00:00:00.000Z,13.232191,44.777508,2,5,0,,"US drones returned for the ninth time in 13 days killing at least two alleged al Qaeda militants. The men were travelling in a vehicle through Lahj province when the drones struck. Some reports said the attack targeted two vehicles, which were transporting weapons. The drones either destroyed both or one vehicle managed to escape, depending on the report. The attack came late in the evening in a mountainous area of the province. Activist and journalist Farea al-Muslimi later tweeted that three civilian bystanders were injured, and provided their names: Sidki Muhammed Ali, Ali Abdullah Hassan, and Fahmi Ahmed Hassan.",http://www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/
